Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
h3V1Iu,Cletus,Achromov,Male,51,Poland,Minot Air Force Base,US,United States,NAM,North America,12/23/2022,MIB,Rancell Robertz,Cancelled
kNo1L4,Ethan,Antowski,Male,44,South Korea,"Pattimura Airport, Ambon",ID,Indonesia,AS,Asia,8/19/2022,AMQ,Nelli Dulieu,On Time
Zs5EI6,Rik,Coughlan,Male,69,Sweden,Victoria Airport,CL,Chile,SAM,South America,12/12/2022,ZIC,Genovera Vicar,Cancelled
SurHeS,Kendall,Goodrich,Male,44,Brazil,Sharana Airstrip,AF,Afghanistan,AS,Asia,6/22/2022,OAS,Leonelle Scopham,Delayed
JfGaGk,Stevana,Mabee,Female,53,France,Anvik Airport,US,United States,NAM,North America,7/13/2022,ANV,Rozanna Ross,Cancelled
0iYv0j,Cornell,Carreck,Male,26,Argentina,San Carlos Apache Airport,US,United States,NAM,North America,12/21/2022,GLB,Zabrina Osbiston,Cancelled
5joYmi,Valdemar,Marcone,Male,7,Sri Lanka,Mungeranie Airport,AU,Australia,OC,Oceania,8/11/2022,MNE,Morrie Howick,Delayed
M7rhtD,Alleyn,Genn,Male,41,United States,Crane County Airport,US,United States,NAM,North America,1/7/2022,CCG,Susann Regitz,On Time
hjKY6z,Vlad,Betteson,Male,23,Albania,Makabana Airport,CG,Congo,AF,Africa,3/11/2022,KMK,Alethea Conlaund,Delayed
WjtgBx,Maria,Tinkham,Female,27,Czech Republic,Kuri Airport,PG,Papua New Guinea,OC,Oceania,2/20/2022,KUQ,Alric McFadden,Delayed
CQmxOq,Leshia,Sweetenham,Female,18,Afghanistan,Sibu Airport,MY,Malaysia,AS,Asia,7/21/2022,SBW,Libbie Mocker,On Time
ZwD4vl,Daria,Feron,Female,75,Thailand,Corumbá International Airport,BR,Brazil,SAM,South America,3/27/2022,CMG,Margit Kirkland,Cancelled
Ln5AOI,Wash,Itshak,Male,43,China,Sawan Airport,PK,Pakistan,AS,Asia,4/24/2022,RZS,Jerrylee Wooff,Cancelled
o57ZFY,Emmy,Tapsell,Female,25,Croatia,Zilfi Airport,SA,Saudi Arabia,AS,Asia,5/18/2022,ZUL,Aindrea Abramsky,Delayed
8wSKE9,Hillery,Roke,Male,21,Mongolia,Lebakeng Airport,LS,Lesotho,AF,Africa,9/8/2022,LEF,Lynnett Tabbernor,Delayed
SDEniz,Anna-diane,Gosnay,Female,28,Philippines,El Nouzha Airport,EG,Egypt,AF,Africa,4/28/2022,ALY,Tisha Gubbins,On Time
40mcWS,Val,Bonas,Female,42,Poland,Masvingo International Airport,ZW,Zimbabwe,AF,Africa,6/5/2022,MVZ,Daryle James,Delayed
kZf3E4,Renata,Fishbourne,Female,82,Tunisia,Erzurum International Airport,TR,Turkey,AS,Asia,6/11/2022,ERZ,Alix Muncie,Delayed
O6a6Tc,Smitty,Wrangle,Male,70,Croatia,Naval Station Mayport (Admiral David L. Mcdonald Field),US,United States,NAM,North America,9/7/2022,NRB,Nathanael Grogor,Delayed
tI4nje,Monroe,Gudd,Male,13,South Africa,Ghat Airport,LY,Libya,AF,Africa,6/15/2022,GHT,Hailee Falck,Cancelled
KoLKKU,Jamaal,De-Ville,Male,81,Russia,Gdańsk Lech Wałęsa Airport,PL,Poland,EU,Europe,12/5/2022,GDN,Kelsey Sterland,Delayed
YBGe3c,Sylvester,Lea,Male,51,China,Xiamen Gaoqi International Airport,CN,China,AS,Asia,9/19/2022,XMN,Ulla Ousbie,Cancelled
CxzvKu,Zared,Gallego,Male,39,Germany,Magan Airport,RU,Russian Federation,EU,Europe,7/9/2022,GYG,Jose Hamor,Delayed
v7kOCe,Gianna,Gowen,Female,45,China,Lawrence County Airpark,US,United States,NAM,North America,3/7/2022,HTW,Annice McBrearty,On Time
AbSraZ,Janenna,Goozee,Female,80,United States,New Stuyahok Airport,US,United States,NAM,North America,4/15/2022,KNW,Quincy Gilberthorpe,Delayed
CHRnKL,Ros,Finnimore,Female,51,Russia,Black Tickle Airport,CA,Canada,NAM,North America,10/21/2022,YBI,Cody Targetter,On Time
0jTnGr,Joeann,Kopman,Female,18,China,Sir Seretse Khama International Airport,BW,Botswana,AF,Africa,8/15/2022,GBE,Renell Rafe,On Time
HgAJCD,Curr,Barbara,Male,26,Guinea-Bissau,Grissom Air Reserve Base,US,United States,NAM,North America,3/27/2022,GUS,Rina Possa,Cancelled
Zr7OaQ,Isabeau,Libbe,Female,74,Venezuela,Passikudah Helipad,LK,Sri Lanka,AS,Asia,5/8/2022,PQD,Jolie Swiffan,Delayed
OZfK00,Roddy,Bach,Male,77,Brazil,Fréjus Airport,FR,France,EU,Europe,12/8/2022,FRJ,Kean Labbati,On Time
qTskqE,Nicolai,Sharrock,Male,78,Greece,Fallon Municipal Airport,US,United States,NAM,North America,1/23/2022,FLX,Audrey Carvil,Delayed
GrURIf,Brigit,Davidsohn,Female,85,China,Platinum Airport,US,United States,NAM,North America,9/10/2022,PTU,Jaclyn Oak,Delayed
Z6mUMA,Melesa,Argo,Female,17,Philippines,Adolfo Suárez Madrid–Barajas Airport,ES,Spain,EU,Europe,8/19/2022,MAD,Adelice Carous,Delayed
HGslo3,Benny,MacAndreis,Male,65,France,Ciudad Real Central Airport,ES,Spain,EU,Europe,10/16/2022,CQM,Lowell Simister,On Time
BXTEN6,Sebastiano,Shingler,Male,83,Uganda,Greater Kankakee Airport,US,United States,NAM,North America,7/29/2022,IKK,Barty Gradley,On Time
FDvSk5,Itch,Zarfai,Male,1,China,Mvuu Camp Airport,MW,Malawi,AF,Africa,9/30/2022,VUU,Fey Larwood,Delayed
n7v7m2,Bertha,Faughnan,Female,73,Poland,Mettel Field,US,United States,NAM,North America,12/16/2022,CEV,Margo Mathon,On Time
BDh0Az,Alysa,Hadwen,Female,31,Mali,Cochise County Airport,US,United States,NAM,North America,10/8/2022,CWX,Philbert Siggee,Cancelled
cex8wv,Foster,Trew,Male,42,Philippines,Peppimenarti Airport,AU,Australia,OC,Oceania,10/23/2022,PEP,Artemus Mulberry,Delayed
QG8KE8,Whitney,Hewins,Female,63,South Africa,Rabil Airport,CV,Cabo Verde,AF,Africa,12/25/2022,BVC,Gladys Hovey,On Time
h0BxKH,Durward,Grove,Male,23,China,Moshoeshoe I International Airport,LS,Lesotho,AF,Africa,3/24/2022,MSU,Jacky Cathery,On Time
k1M1KO,Shayne,Tinkler,Female,41,Portugal,Twente Airport,NL,Netherlands,EU,Europe,5/7/2022,ENS,Parry Habbeshaw,Delayed
L1ZBXS,Anthea,Blodget,Female,90,Indonesia,LTS Pulau Redang Airport,MY,Malaysia,AS,Asia,3/28/2022,RDN,Willyt Fulkes,Delayed
X6wpMt,Henka,Clavering,Female,1,Albania,Novo Progresso Airport,BR,Brazil,SAM,South America,7/29/2022,NPR,Georgi Pendlington,On Time
P0MloP,Charmain,Genike,Female,39,Indonesia,Liupanshui Yuezhao Airport,CN,China,AS,Asia,10/1/2022,LPF,Chick Hodinton,On Time
bZ53Ge,Zonnya,Grigorian,Female,70,Peru,Macau International Airport,MO,Macao,AS,Asia,5/17/2022,MFM,Storm Wellbelove,Delayed
VVDcBx,Edee,Fullwood,Female,75,United States,Andapa Airport,MG,Madagascar,AF,Africa,9/23/2022,ZWA,Lanette Strettle,Delayed
o7IMlC,Maegan,MacRinn,Female,77,Paraguay,Arxan Yi'ershi Airport,CN,China,AS,Asia,6/24/2022,YIE,Clari Clyburn,Delayed
8odCfY,Agathe,Wildman,Female,80,China,Tumling Tar Airport,NP,Nepal,AS,Asia,2/16/2022,TMI,Thomas Eden,On Time
lgyDZo,Flss,Keenlyside,Female,64,China,Wilbarger County Airport,US,United States,NAM,North America,6/26/2022,WIB,Kirsten Falkus,On Time
TxcM43,Dietrich,Olivera,Male,72,Suriname,Rustaq Airport,OM,Oman,AS,Asia,8/13/2022,MNH,Amanda McGown,Cancelled
SFGmd6,Renie,Cordery,Female,34,China,Golmud Airport,CN,China,AS,Asia,8/14/2022,GOQ,Tobin Potteril,On Time
02cYKz,Lissa,Moynihan,Female,10,Portugal,San Rafael Airport,CL,Chile,SAM,South America,2/4/2022,LOB,Wilt Courvert,On Time
VNQCMW,Meris,Colter,Female,32,China,Mesa Del Rey Airport,US,United States,NAM,North America,11/21/2022,KIC,Hannie Lancetter,Delayed
zOu7YO,Meggy,Shovell,Female,42,China,Biliau Airport,PG,Papua New Guinea,OC,Oceania,9/8/2022,BIJ,Simone Cordero,Delayed
cKXuXk,Dean,Hillock,Male,34,Indonesia,Majkin Airport,MH,Marshall Islands,OC,Oceania,10/26/2022,MJE,Lizette Grindlay,Delayed
yyUC4t,Clara,Robbie,Female,24,Egypt,Juan H White Airport,CO,Colombia,SAM,South America,1/3/2022,CAQ,Quinta Di Carli,Delayed
QVQu8U,Gwenette,Stiell,Female,59,Argentina,River Cess Airport/Heliport,LR,Liberia,AF,Africa,1/1/2022,RVC,Clementine Sallan,Delayed
hrpQmH,Arline,Gabler,Female,5,France,Bonriki International Airport,KI,Kiribati,OC,Oceania,7/1/2022,TRW,Devy Moyce,Cancelled
zsr4bT,Cordey,Tomczykiewicz,Female,44,United States,Syamsudin Noor Airport,ID,Indonesia,AS,Asia,9/26/2022,BDJ,Christophorus Seabon,Cancelled
VtfcMh,Daria,Vile,Female,3,China,Nanki Shirahama Airport,JP,Japan,AS,Asia,10/19/2022,SHM,Gretal Maha,Cancelled
F32053,Micky,Jaqueme,Male,63,China,Sarzana-Luni Air Base,IT,Italy,EU,Europe,9/13/2022,QLP,Nickolaus Mandy,Cancelled
e9njT1,Zenia,Craw,Female,57,Afghanistan,Van Ferit Melen Airport,TR,Turkey,AS,Asia,1/4/2022,VAN,Kimberly Klimmek,Cancelled
ubPe7k,Jeramey,Lowrance,Male,23,Ukraine,Rand Airport,ZA,South Africa,AF,Africa,12/28/2022,QRA,Grover Castagnone,Delayed
2j7PZv,Evered,Cutmore,Male,86,Palestinian Territory,Tehachapi Municipal Airport,US,United States,NAM,North America,9/10/2022,TSP,Merrel Dongles,Delayed
99UFjd,Cyril,McLoney,Male,12,Ivory Coast,Sehonghong Airport,LS,Lesotho,AF,Africa,8/9/2022,SHK,Elsie Slator,On Time
SzfrCX,Reuben,Aronstam,Male,64,Philippines,Nantucket Memorial Airport,US,United States,NAM,North America,2/22/2022,ACK,Eloisa Port,Cancelled
aA2iTM,Silvano,Derbyshire,Male,48,Poland,San Juan De Uraba Airport,CO,Colombia,SAM,South America,7/16/2022,SJR,Homere Arrault,Cancelled
gMfrd3,Ardenia,January,Female,3,Russia,Cordillo Downs Airport,AU,Australia,OC,Oceania,10/23/2022,ODL,Marcie Bigham,Cancelled
8eAsir,Pen,Askaw,Female,18,France,Necochea Airport,AR,Argentina,SAM,South America,8/7/2022,NEC,Gertie Adamovitch,Cancelled
G6sXPD,Cinnamon,Levett,Female,41,China,Hawke's Bay Airport,NZ,New Zealand,OC,Oceania,5/9/2022,NPE,Meta Frowd,On Time
NUy3sU,Aggi,Iredell,Female,12,France,Kaoma Airport,ZM,Zambia,AF,Africa,8/9/2022,KMZ,Reine Diemer,Delayed
axBbaw,Ringo,Willas,Male,63,Indonesia,Churchill Airport,CA,Canada,NAM,North America,3/5/2022,YYQ,Yelena Dugdale,On Time
Vddzqe,Sutherland,Born,Male,18,Ukraine,South Goulburn Is Airport,AU,Australia,OC,Oceania,9/29/2022,GBL,Jennica Joel,Delayed
Ii4nwU,Ignacius,Basler,Male,8,Nigeria,Nakhon Phanom Airport,TH,Thailand,AS,Asia,11/3/2022,KOP,Tanhya Points,Delayed
1YkxID,Nicoli,Mockford,Female,62,Iran,Sayaboury Airport,LA,Lao People's Democratic Republic,AS,Asia,9/27/2022,ZBY,Tuck Shillom,Delayed
VCLm1w,Cherilynn,Gagin,Female,23,Canada,Bumbar Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,5/21/2022,BMB,Sheilakathryn Tyreman,On Time
t4Zx2k,Wadsworth,Walkingshaw,Male,29,China,Zadar Airport,HR,Croatia,EU,Europe,8/5/2022,ZAD,Merry Semkins,Delayed
wYbKpj,Ruby,Andrews,Male,22,Pakistan,Cowell Airport,AU,Australia,OC,Oceania,5/7/2022,CCW,Brigitte Berthelet,Delayed
Appp2v,Brodie,Kleinstub,Male,82,Indonesia,Coulter Field,US,United States,NAM,North America,9/13/2022,CFD,Derick Applewhaite,Delayed
CMOMEW,Morry,Jankovsky,Male,4,Brazil,Kerikeri Airport,NZ,New Zealand,OC,Oceania,12/16/2022,KKE,Gae Wanless,Cancelled
tDq7ov,Datha,Skehens,Female,60,Poland,St. Peter-Ording Airport,DE,Germany,EU,Europe,5/11/2022,PSH,Stacie Drei,Cancelled
olYL3M,Cobb,Garaghan,Male,22,Russia,Danilo Atienza Air Base,PH,Philippines,AS,Asia,4/3/2022,SGL,Loy Peacher,On Time
WxFG15,Filmer,Jesson,Male,47,Czech Republic,Taba International Airport,EG,Egypt,AS,Asia,12/9/2022,TCP,Ronald Odcroft,On Time
pkdrkc,Florry,Adamthwaite,Female,12,Philippines,Ibo Airport,MZ,Mozambique,AF,Africa,3/27/2022,IBO,Vinny Friday,Delayed
CjAY9o,Valene,Megarry,Female,90,Indonesia,Broome International Airport,AU,Australia,OC,Oceania,5/31/2022,BME,Lela Haining,On Time
qmZBJg,Barbette,Eagell,Female,2,Brazil,Powell River Airport,CA,Canada,NAM,North America,10/18/2022,YPW,Bernardine Bullen,Cancelled
L6avsV,Elvera,Irnys,Female,78,Syria,RAF Lakenheath,GB,United Kingdom,EU,Europe,9/28/2022,LKZ,Graeme Minister,Delayed
2eSzLQ,Cloe,Cheverell,Female,79,China,Islay Airport,GB,United Kingdom,EU,Europe,8/19/2022,ILY,Wittie Beneyto,Delayed
rwAPSm,Afton,Haney`,Female,64,China,Pensacola Regional Airport,US,United States,NAM,North America,12/23/2022,PNS,Marie-jeanne Aaronson,On Time
7luMXK,Clay,Bundock,Male,38,Indonesia,Banz Airport,PG,Papua New Guinea,OC,Oceania,7/18/2022,BNZ,Dion Krolak,Delayed
ba8mUI,Cora,Malin,Female,31,Ukraine,Taichung Ching Chuang Kang Airport,TW,"Taiwan, Province of China",AS,Asia,12/21/2022,RMQ,Moishe Follacaro,On Time
ZoGyIz,Darbee,Dominka,Male,70,Indonesia,St Petersburg Clearwater International Airport,US,United States,NAM,North America,5/9/2022,PIE,Rhetta Gourlay,On Time
QjbMSa,Rodd,Greson,Male,56,China,Sahiwal Airport,PK,Pakistan,AS,Asia,7/23/2022,SWN,Octavia Dobble,Cancelled
QQOjW0,Olivie,Sharpley,Female,51,Afghanistan,False Pass Airport,US,United States,NAM,North America,11/4/2022,KFP,Parsifal Itzik,On Time
wrS3Ei,Chadd,Laverenz,Male,56,Russia,Humberto Delgado Airport (Lisbon Portela Airport),PT,Portugal,EU,Europe,5/19/2022,LIS,Reinwald Narducci,Delayed
Xewpz6,Benji,Growcott,Male,18,Indonesia,Hattiesburg Laurel Regional Airport,US,United States,NAM,North America,1/3/2022,PIB,Lyndell Deveril,On Time
gkTuQv,Saunderson,Saturley,Male,55,China,Kerama Airport,JP,Japan,AS,Asia,3/5/2022,KJP,Cathe Elsip,Delayed
vGDtns,Alvan,Laste,Male,35,Jamaica,Cabo Frio Airport,BR,Brazil,SAM,South America,8/10/2022,CFB,Derick Larman,On Time
CQOnJj,Beth,Kitchin,Female,25,Palestinian Territory,Abreojos Airport,MX,Mexico,NAM,North America,8/8/2022,AJS,Roxi Goodchild,Cancelled
YjrUta,Quentin,Bondley,Male,56,Indonesia,Zhigansk Airport,RU,Russian Federation,AS,Asia,9/7/2022,ZIX,Orel Tellenbrook,Cancelled
HOKEYY,Vanni,Davydkov,Female,62,Poland,Frank Wiley Field,US,United States,NAM,North America,9/9/2022,MLS,Corrine Skurray,On Time
YAFD5n,Henry,Grafhom,Male,36,South Korea,Wellington International Airport,NZ,New Zealand,OC,Oceania,4/6/2022,WLG,Selina Cooney,Cancelled
FNQhBn,Daniella,Segeswoeth,Female,1,Malaysia,Cut Bank International Airport,US,United States,NAM,North America,8/11/2022,CTB,Mariette Stacy,On Time
nQR2Fy,Ced,Murtell,Male,19,China,Sept-Îles Airport,CA,Canada,NAM,North America,10/8/2022,YZV,Jody Brozek,On Time
rxkh0B,Fay,Raxworthy,Female,40,China,Hutchinson County Airport,US,United States,NAM,North America,12/25/2022,BGD,Della Blumire,Delayed
5Wu1q7,Kial,Bestiman,Female,29,Russia,Mid Delta Regional Airport,US,United States,NAM,North America,10/10/2022,GLH,Seymour Kennaway,Cancelled
RftSPc,Chicky,Lovelock,Male,89,China,Cologne Bonn Airport,DE,Germany,EU,Europe,1/27/2022,CGN,Amby Yesinin,Cancelled
ehZ7eO,Penny,MacMickan,Female,90,Russia,Nouméa Magenta Airport,NC,New Caledonia,OC,Oceania,2/22/2022,GEA,Culley Sanday,Delayed
mwPLZT,Thorndike,Bartlet,Male,90,China,Ogden Hinckley Airport,US,United States,NAM,North America,2/18/2022,OGD,Karlyn Manifold,On Time
SJM3NW,Aindrea,Cazin,Female,45,Indonesia,Timmins/Victor M. Power,CA,Canada,NAM,North America,6/5/2022,YTS,Felice Creser,Cancelled
aZXnYs,Orv,Cawthery,Male,65,Canada,Cartierville Airport,CA,Canada,NAM,North America,9/30/2022,YCV,Kittie Cammomile,Cancelled
L8QXI3,Kimmi,Gleadle,Female,40,Argentina,Vadsø Airport,NO,Norway,EU,Europe,11/27/2022,VDS,Alix McLucky,On Time
8hRFFa,Aldus,MacDuffie,Male,24,Indonesia,Siwo Airport,VU,Vanuatu,OC,Oceania,12/7/2022,EAE,Jerald Ambrois,Delayed
z6TRLE,Clem,Wyborn,Male,61,Japan,Tinian International Airport,MP,Northern Mariana Islands,OC,Oceania,4/4/2022,TIQ,Nonah Klaaasen,On Time
ooXlin,Benjamin,Drover,Male,74,Serbia,Bay City Municipal Airport,US,United States,NAM,North America,2/16/2022,BBC,Micheline Caley,Cancelled
GWeLhV,Gigi,Boyles,Female,21,Poland,Lugano Airport,CH,Switzerland,EU,Europe,1/14/2022,LUG,Nevins Thorold,On Time
trQdaC,Barbe,Kinney,Female,17,Syria,Punia Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,2/18/2022,PUN,Helge McKellar,Cancelled
j01KjX,Lindon,Fautley,Male,3,Poland,Akjoujt Airport,MR,Mauritania,AF,Africa,11/22/2022,AJJ,Darnall Tedstone,Cancelled
Z7i0To,Tonye,Schoffel,Female,56,Norway,Kitoi Bay Seaplane Base,US,United States,NAM,North America,10/23/2022,KKB,Osbourn Vannini,Cancelled
0tRQbY,Abbe,Isted,Female,53,China,Cacoal Airport,BR,Brazil,SAM,South America,8/30/2022,OAL,Gerianna Miko,Cancelled
va6EPM,Rossy,Frankish,Male,51,China,Roanoke–Blacksburg Regional Airport,US,United States,NAM,North America,4/25/2022,ROA,Lauralee Tudge,Delayed
KJ7wjR,Kelvin,Yeardsley,Male,74,Sweden,Moanda Airport,GA,Gabon,AF,Africa,7/18/2022,MFF,Reece Dedney,Delayed
yKDgYc,Tiebold,Lamperti,Male,78,Russia,Duncan Town Airport,BS,Bahamas,NAM,North America,4/17/2022,DCT,Desdemona Hugues,Cancelled
xzYk1q,Kath,Korejs,Female,66,Canada,Chinchilla Airport,AU,Australia,OC,Oceania,12/17/2022,CCL,Kylynn Sehorsch,On Time
cYqNHH,Bronny,Sefton,Male,89,Czech Republic,Komatsu Airport,JP,Japan,AS,Asia,2/17/2022,KMQ,Diena Dolder,On Time
K4hhru,Neda,Schroter,Female,3,Germany,Klagenfurt Airport,AT,Austria,EU,Europe,12/30/2022,KLU,Heather Braidman,On Time
KNmyFJ,Farleigh,Brunnen,Male,90,Russia,Kamur Airport,ID,Indonesia,AS,Asia,9/11/2022,KCD,Joni Skyrme,Cancelled
9cLs9Z,Wanda,Lief,Female,78,Mexico,Sardar Vallabhbhai Patel International Airport,IN,India,AS,Asia,10/6/2022,AMD,Auberta Youd,Delayed
kUpopd,Adore,Girke,Female,23,Saint Lucia,Indian Mountain LRRS Airport,US,United States,NAM,North America,7/25/2022,UTO,Correy Gringley,Delayed
nX947g,Akim,Bugg,Male,85,Indonesia,Lomé-Tokoin Airport,TG,Togo,AF,Africa,8/10/2022,LFW,Aeriel Caltun,Cancelled
MNKFwG,Neala,Gumm,Female,49,China,Itokama Airport,PG,Papua New Guinea,OC,Oceania,6/28/2022,ITK,Donall Easterbrook,On Time
QXu0kA,Alika,Mateiko,Female,81,China,Kanainj Airport,PG,Papua New Guinea,OC,Oceania,11/27/2022,KNE,Danya Fidock,On Time
AfAErC,Mallory,Greenshiels,Female,51,Kazakhstan,Bhadrapur Airport,NP,Nepal,AS,Asia,4/17/2022,BDP,Elise Slayny,Cancelled
mq0TcU,Jinny,Brounfield,Female,41,Belarus,Orange-Caritat (BA 115) Air Base,FR,France,EU,Europe,1/18/2022,XOG,Harwilll Sargant,Cancelled
YqlyqH,Alvinia,Maruszewski,Female,13,China,Colorado Creek Airport,US,United States,NAM,North America,2/7/2022,KCR,Lucina Ortiger,Delayed
pTGVYC,Aguistin,Forsyde,Male,2,China,Ten. Cel. Aviador César Bombonato Airport,BR,Brazil,SAM,South America,3/28/2022,UDI,Uriah Bartolini,Delayed
39Tqj6,Nolie,Gatiss,Female,20,Russia,Clinton Creek Airport,CA,Canada,NAM,North America,12/23/2022,YLM,Irwinn Nehls,Cancelled
bdysPm,Lizette,De Andisie,Female,44,Israel,Guymon Municipal Airport,US,United States,NAM,North America,9/2/2022,GUY,Tucker Polgreen,On Time
82FzRb,Ashley,Caudle,Male,81,Sweden,Sintang(Susilo) Airport,ID,Indonesia,AS,Asia,2/5/2022,SQG,Patric Oppy,Delayed
idmL7X,Fitzgerald,Cuthbert,Male,67,Mozambique,Sarasota Bradenton International Airport,US,United States,NAM,North America,11/30/2022,SRQ,Pepe Jenner,Delayed
QcQsDn,Caralie,Billanie,Female,59,Argentina,Tehachapi Municipal Airport,US,United States,NAM,North America,7/9/2022,TSP,Sherwin Simecek,On Time
T1Vzaa,Lind,Kovacs,Male,62,China,Logan-Cache Airport,US,United States,NAM,North America,8/14/2022,LGU,Benyamin Skarr,Delayed
dJ6iQe,Daven,Marchant,Male,2,Indonesia,Lakeland-Noble F. Lee Memorial field,US,United States,NAM,North America,5/31/2022,ARV,Leone Brydell,Cancelled
06VAWv,Ayn,Feacham,Female,16,Brazil,Fasa Airport,IR,"Iran, Islamic Republic of",AS,Asia,1/18/2022,FAZ,Flora Desforges,Delayed
ENVwKV,Barri,Veal,Male,9,Indonesia,"Rewa Airport, Chorhata, REWA",IN,India,AS,Asia,9/2/2022,REW,Fitzgerald Mugford,Delayed
bphqUt,Ardelis,Sagrott,Female,88,Ukraine,Jiri Airport,NP,Nepal,AS,Asia,11/22/2022,JIR,Judye Awcoate,Delayed
gfOMRL,Siward,Foukx,Male,32,Bangladesh,Fort Yukon Airport,US,United States,NAM,North America,2/7/2022,FYU,Barbabra Ojeda,Delayed
2VVTSS,Jannel,Somerton,Female,75,China,Marawaka Airport,PG,Papua New Guinea,OC,Oceania,2/12/2022,MWG,Charlene Bartholomieu,Delayed
tACxwZ,Bernard,Collett,Male,57,China,Windsor Airport,CA,Canada,NAM,North America,5/26/2022,YQG,Katy Cape,Cancelled
NVYtg8,Hunfredo,Siggins,Male,71,Uzbekistan,Windorah Airport,AU,Australia,OC,Oceania,6/17/2022,WNR,Sal Stuehmeyer,Delayed
EBPEWm,Rakel,Vargas,Female,79,Canada,Outer Skerries Airport,GB,United Kingdom,EU,Europe,11/18/2022,OUK,Carlynne Kingcote,Delayed
OS96ft,Gloriana,Ottewill,Female,49,Sweden,Buta Zega Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,8/1/2022,BZU,Jard Churly,On Time
PgYzws,Oswell,Danford,Male,12,Brazil,Inukjuak Airport,CA,Canada,NAM,North America,11/20/2022,YPH,Udale Schirak,On Time
hqdBgr,Niven,Axelbee,Male,80,China,Waldronaire Airport,US,United States,NAM,North America,7/31/2022,WDN,Claudelle Pellatt,Cancelled
3DP2Fs,Binky,Croisdall,Male,23,China,Tselserleg Airport,MN,Mongolia,AS,Asia,8/16/2022,TSZ,Ingemar Winsper,Cancelled
HjBLFd,Calla,Rapport,Female,81,Nicaragua,Lamerd Airport,IR,"Iran, Islamic Republic of",AS,Asia,6/15/2022,LFM,Cornell Novkovic,Cancelled
3YlAnG,Giffer,Upstone,Male,73,China,Huangyan Luqiao Airport,CN,China,AS,Asia,6/17/2022,HYN,Farrell Helstrom,On Time
RlR60N,Josias,Carstairs,Male,9,Czech Republic,Shimla Airport,IN,India,AS,Asia,1/13/2022,SLV,Moishe Thridgould,On Time
5yFklS,Alfy,Yu,Male,48,Indonesia,Rocha Airport,UY,Uruguay,SAM,South America,1/12/2022,RCH,Nicoline Nuth,Delayed
II6rah,Jannelle,Riseley,Female,48,Indonesia,Winston Field,US,United States,NAM,North America,8/2/2022,SNK,Mercie Sommerlie,Cancelled
9PrAeJ,Albina,Stranger,Female,9,Croatia,Zachar Bay Seaplane Base,US,United States,NAM,North America,11/12/2022,KZB,Nikolai Sheward,Delayed
sIEez1,Dela,Kitchingman,Female,52,Zambia,Anthony Municipal Airport,US,United States,NAM,North America,3/18/2022,ANY,Sibylle Middle,Cancelled
XvJG2M,Gothart,Denmead,Male,90,Indonesia,Limon International Airport,CR,Costa Rica,NAM,North America,5/20/2022,LIO,Allen Filppetti,Cancelled
H4nzul,Georgianna,Krollmann,Female,5,Portugal,Indagen Airport,PG,Papua New Guinea,OC,Oceania,3/9/2022,IDN,Rhianon Luby,Delayed
d2obq1,Mychal,Kibbee,Male,9,China,Zaranj Airport,AF,Afghanistan,AS,Asia,10/23/2022,ZAJ,Gale Jeaves,Cancelled
PdvnCd,Juieta,Daville,Female,26,Philippines,Silistra Polkovnik Lambrinovo Air Base,BG,Bulgaria,EU,Europe,3/25/2022,SLS,Maryellen Grammer,Delayed
o2GAhZ,Norbie,Kefford,Male,51,China,Paiela Airport,PG,Papua New Guinea,OC,Oceania,11/17/2022,PLE,Jolee Ianilli,Delayed
S77oxy,Ailina,Dhillon,Female,7,Thailand,Mekoryuk Airport,US,United States,NAM,North America,11/3/2022,MYU,Mayor West,Delayed
UQvdkW,Hillary,Coleyshaw,Male,39,Iran,Poum Airport,NC,New Caledonia,OC,Oceania,5/23/2022,PUV,Trey Otley,Cancelled
sccOID,Tomlin,Daughtery,Male,5,France,Gabala International Airport,AZ,Azerbaijan,AS,Asia,5/5/2022,GBB,Marlyn Darth,Cancelled
TFjMgQ,Luce,Eassom,Female,46,Indonesia,Wanigela Airport,PG,Papua New Guinea,OC,Oceania,11/1/2022,AGL,Tierney Niemetz,Cancelled
mr3oxT,Edmon,Killingworth,Male,71,Russia,Norfolk Island International Airport,NF,Norfolk Island,OC,Oceania,7/1/2022,NLK,Dolli Beals,On Time
L4Z9If,Gasparo,Pittem,Male,27,Nigeria,Al-Bough Airport,YE,Yemen,AS,Asia,12/16/2022,BUK,Merle Cannicott,Cancelled
YAqTPN,Jobyna,Sore,Female,79,Afghanistan,Ellisras Matimba Airport,ZA,South Africa,AF,Africa,9/24/2022,ELL,Appolonia Wincer,Cancelled
61ISGK,Oralie,Halfhead,Female,70,Indonesia,Mc Entire Joint National Guard Base,US,United States,NAM,North America,8/20/2022,MMT,Dyan Nast,Delayed
QP7qvH,Buckie,Ivoshin,Male,14,Thailand,Gwalior Airport,IN,India,AS,Asia,4/19/2022,GWL,Chevalier Rive,Delayed
